Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
neovim/neovim,closed,6247,cc875d74b9876e9d46a2da0df9ef7edc1028dfc8,src/nvim/event/defs.h,modified,3,5,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,c709ce9a1ca6bfe637b69b8b8efb77d4e465fa21,src/nvim/event/loop.c,modified,1,2,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,ef9f3f1870bb5595be148167ed2860ce190848d6,src/nvim/event/multiqueue.c,modified,31,17,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,a6881076658938d0da55ee3df077dde3ed37bc19,src/nvim/event/multiqueue.h,modified,1,1,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,74c58fb2031b11bc8f046798d13fe8a034946389,src/nvim/memory.c,modified,0,4,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,696855e3aa8c186b35e045652cd80e5d1755e5ab,src/nvim/message.c,modified,1,1,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,911f2a6fa4677ef52a7fec8c539e2187cd71aeae,src/nvim/msgpack_rpc/channel.c,modified,18,7,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,f8fe6f129b91a181b2dab14bb7f260bb6e1fe24c,src/nvim/msgpack_rpc/channel.h,modified,5,0,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,91ef5524ea498fbc484d6013aa28c1350b304925,src/nvim/msgpack_rpc/helpers.c,modified,1,1,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,f73e3079b90f4591c8a8766dd637b05526f01bce,src/nvim/normal.c,modified,2,2,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,31e06ce404787cec6c3f81c93c8512e60241f704,src/nvim/os/input.c,modified,14,0,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,be6aa21664983ad3717c76691441deec75232aa4,src/nvim/state.c,modified,49,0,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,3d37fabeeebd834ec01730617cc6b61c9575c2c6,src/nvim/tui/input.c,modified,2,2,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,56539241549c929382015440ee1e7c7b141027f2,src/nvim/tui/tui.c,modified,1,4,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,924a4192bcb88fc383f14d41f195826ad071906f,src/nvim/ui.c,modified,1,1,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6247,d790770892e22325d3f9f473ff804424b4e9ff27,src/nvim/ui_bridge.c,modified,2,2,chemzqm,2017-03-10 02:34:12,2017-03-10 02:34:12,2017-04-28 18:37:52,2017-04-28 18:37:52
neovim/neovim,closed,6246,bd925a8106d46b25be4db2f1004139756496ed7b,src/nvim/terminal.c,modified,1,0,justinmk,2017-03-09 22:52:08,2017-03-09 22:52:08,2017-03-12 21:42:23,2017-03-12 21:42:23
neovim/neovim,closed,6244,29de35805e699e068a22c5a981fcf5cd7eae320a,runtime/doc/options.txt,modified,1,1,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
