Repository,User,Pull number,Test,Situation
saltstack/salt,kajigga,48254,TRUE,Merged
saltstack/salt,Kassec,47472,TRUE,Merged
saltstack/salt,khrisrichardson,27289,TRUE,Merged
saltstack/salt,kormoc,18586,TRUE,Merged
saltstack/salt,linoplt,48688,TRUE,Merged
saltstack/salt,llevar,27451,TRUE,Merged
saltstack/salt,ManicoW,50139,TRUE,Merged
saltstack/salt,manzoormohammed,47957,TRUE,Merged
saltstack/salt,martinohansen,49502,TRUE,Merged
saltstack/salt,MasonEdgel,50188,TRUE,Merged
saltstack/salt,mat813,48081,TRUE,Merged
saltstack/salt,MaxBosse,46402,TRUE,Merged
saltstack/salt,mbhinder,45888,TRUE,Merged
saltstack/salt,melvyn-sopacua,36503,TRUE,Merged
saltstack/salt,mew1033,35817,TRUE,Merged
saltstack/salt,mglaske,48871,TRUE,Merged
saltstack/salt,Michael-S,28952,TRUE,Merged
saltstack/salt,mirekmachura,45601,TRUE,Merged
saltstack/salt,mmoono,39153,TRUE,Merged
saltstack/salt,mrproper,29321,TRUE,Merged
saltstack/salt,mruckli,45191,TRUE,Merged
saltstack/salt,nbirnel,47643,TRUE,Merged
saltstack/salt,nbraud,48634,TRUE,Merged
saltstack/salt,neilvana,48077,TRUE,Merged
saltstack/salt,newwebash,48981,TRUE,Merged
saltstack/salt,nhavens,49809,TRUE,Merged
saltstack/salt,Nikerabbit,19246,TRUE,Merged
saltstack/salt,oarmstrong,45781,TRUE,Merged
saltstack/salt,oba11,36391,TRUE,Merged
saltstack/salt,obeleh,45229,TRUE,Merged
saltstack/salt,omolto,49075,TRUE,Merged
saltstack/salt,opopops,49711,TRUE,Merged
saltstack/salt,Oro,28560,TRUE,Merged
saltstack/salt,orymate,36938,TRUE,Merged
saltstack/salt,patrickvalenzuela,35877,TRUE,Merged
saltstack/salt,paulcollinsiii,47648,TRUE,Merged
saltstack/salt,Paulo-Nunes,49856,TRUE,Merged
saltstack/salt,psagers,47500,TRUE,Merged
saltstack/salt,Quarky9,45768,TRUE,Merged
saltstack/salt,racker-markh,46242,TRUE,Merged
saltstack/salt,ralex,48348,TRUE,Merged
saltstack/salt,redbaron4,46239,TRUE,Merged
saltstack/salt,rickyninja,36547,TRUE,Merged
saltstack/salt,rmarcinik,50160,TRUE,Merged
saltstack/salt,roxit,28126,TRUE,Merged
saltstack/salt,rsyring,47626,TRUE,Merged
saltstack/salt,ruzarowski,27362,TRUE,Merged
saltstack/salt,salekseev,19274,TRUE,Merged
saltstack/salt,scalp42,18821,TRUE,Merged
saltstack/salt,scornelissen85,49092,TRUE,Merged
saltstack/salt,scthi,38340,TRUE,Merged
saltstack/salt,sgub,49146,TRUE,Merged
saltstack/salt,shpsec-david,29153,TRUE,Merged
saltstack/salt,Sikerdebaard,46958,TRUE,Merged
saltstack/salt,SimonSapin,48529,TRUE,Merged
saltstack/salt,skjaro,47283,TRUE,Merged
saltstack/salt,slav0nic,29757,TRUE,Merged
saltstack/salt,smolaon,37682,TRUE,Merged
saltstack/salt,sparsick,17181,TRUE,Merged
saltstack/salt,stratusjerry,49038,TRUE,Merged
saltstack/salt,swiftgist,35915,TRUE,Merged
saltstack/salt,thegoodduke,28633,TRUE,Merged
saltstack/salt,TheLastProject,49376,TRUE,Merged
saltstack/salt,tlemarchand,49397,TRUE,Merged
saltstack/salt,tokiwinter,46322,TRUE,Merged
saltstack/salt,tyagiprince,37430,TRUE,Merged
saltstack/salt,unicolet,29651,TRUE,Merged
saltstack/salt,valentin2105,38570,TRUE,Merged
saltstack/salt,vryzhenkin,49223,TRUE,Merged
saltstack/salt,wdxfairy,48809,TRUE,Merged
saltstack/salt,woodhead99,45145,TRUE,Merged
saltstack/salt,woodsb02,45164,TRUE,Merged
saltstack/salt,xofyarg,37220,TRUE,Merged
saltstack/salt,yesimon,26413,TRUE,Merged
saltstack/salt,yred,46565,TRUE,Merged
saltstack/salt,zmedico,46023,TRUE,Merged
saltstack/salt,zygiss,49552,TRUE,Merged
zestedesavoir/zds-site,dattaz,5072,TRUE,Merged
zestedesavoir/zds-site,Maxou44,3694,TRUE,Merged
zestedesavoir/zds-site,Theodicy,4342,TRUE,Merged
